id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,motivo_rechazo
571,354,,,Rechazado,"fecha_invalida,monto_invalido"
572,8028,2026-02-06,,cerrado,monto_invalido
573,5994,,,cerrado,"fecha_invalida,monto_invalido"
574,21648,2025-06-23,,Cerrado,monto_invalido
575,17032,,,Cerrado,"fecha_invalida,monto_invalido"
576,20005,,,Abierto,"fecha_invalida,monto_invalido"
577,9416,,7281.78,Abierto,fecha_invalida
578,5441,2025-05-05,,Cerrado,monto_invalido
579,6238,2025-06-25,,Rechazado,monto_invalido
580,21031,,,Abierto,"fecha_invalida,monto_invalido"
581,17730,,,nan,"fecha_invalida,monto_invalido"
583,15892,,,Rechazado,"fecha_invalida,monto_invalido"
584,7265,,,nan,"fecha_invalida,monto_invalido"
585,2185,,,cerrado,"fecha_invalida,monto_invalido"
586,5064,,,Cerrado,"fecha_invalida,monto_invalido"
587,22918,,,nan,"fecha_invalida,monto_invalido"
588,9780,,12340.44,ABIERTO,fecha_invalida
589,23761,,,cerrado,"fecha_invalida,monto_invalido"
590,1390,,,cerrado,"fecha_invalida,monto_invalido"
591,24753,,,ABIERTO,"fecha_invalida,monto_invalido"
592,11961,,8976.92,nan,fecha_invalida
593,25605,,,nan,"fecha_invalida,monto_invalido"
594,24598,,,Rechazado,"fecha_invalida,monto_invalido"
595,16802,,,cerrado,"fecha_invalida,monto_invalido"
596,20730,,-13047.91,Abierto,fecha_invalida
597,22326,,,nan,"fecha_invalida,monto_invalido"
598,15220,,263.87,Rechazado,fecha_invalida
599,20491,,567.78,Cerrado,fecha_invalida
600,25582,,13159.89,nan,fecha_invalida
601,12091,2025-03-02,,Abierto,monto_invalido
603,17985,,14180.71,ABIERTO,fecha_invalida
604,1034,,7672.14,nan,fecha_invalida
605,24391,,,Cerrado,"fecha_invalida,monto_invalido"
607,7941,,,nan,"fecha_invalida,monto_invalido"
608,24323,,5670.57,Abierto,fecha_invalida
609,13678,,5395.55,Abierto,fecha_invalida
610,22850,,11563.14,Abierto,fecha_invalida
611,17162,,,Abierto,"fecha_invalida,monto_invalido"
612,3316,,,nan,"fecha_invalida,monto_invalido"
613,22432,,,Abierto,"fecha_invalida,monto_invalido"
615,11298,,,Rechazado,"fecha_invalida,monto_invalido"
616,6056,,5153.3,Abierto,fecha_invalida
617,17670,2025-02-03,,Rechazado,monto_invalido
618,1023,,,Rechazado,"fecha_invalida,monto_invalido"
619,3397,,,Abierto,"fecha_invalida,monto_invalido"
620,17258,2025-10-14,,cerrado,monto_invalido
621,2841,,5695.4,nan,fecha_invalida
622,1623,,,nan,"fecha_invalida,monto_invalido"
623,10760,,14910.95,nan,fecha_invalida
624,11022,,,Cerrado,"fecha_invalida,monto_invalido"
625,24203,2025-06-21,,Rechazado,monto_invalido
626,22538,,,ABIERTO,"fecha_invalida,monto_invalido"
627,471,,6150.14,Rechazado,fecha_invalida
628,23681,,,nan,"fecha_invalida,monto_invalido"
629,9818,2025-11-08,,ABIERTO,monto_invalido
630,1708,2026-02-13,,nan,monto_invalido
631,3214,,,Rechazado,"fecha_invalida,monto_invalido"
633,5243,,1215.3,Rechazado,fecha_invalida
634,18267,,6524.1,nan,fecha_invalida
635,13335,,2689.49,Cerrado,fecha_invalida
636,22410,2025-02-21,,nan,monto_invalido
637,22494,,,ABIERTO,"fecha_invalida,monto_invalido"
638,19539,,,Abierto,"fecha_invalida,monto_invalido"
639,10248,,1516.11,nan,fecha_invalida
640,13475,,,Abierto,"fecha_invalida,monto_invalido"
641,21496,,8941.22,Abierto,fecha_invalida
642,6639,2026-01-27,,ABIERTO,monto_invalido
643,4604,,,Cerrado,"fecha_invalida,monto_invalido"
644,21088,,5253.85,nan,fecha_invalida
645,11915,,8814.08,cerrado,fecha_invalida
646,4770,,5803.73,Abierto,fecha_invalida
647,22110,,,Cerrado,"fecha_invalida,monto_invalido"
648,4252,,,Abierto,"fecha_invalida,monto_invalido"
649,12061,,8161.32,Abierto,fecha_invalida
650,24671,,6124.17,Rechazado,fecha_invalida
651,16433,,10165.98,nan,fecha_invalida
652,8973,,,ABIERTO,"fecha_invalida,monto_invalido"
653,8325,,3436.47,nan,fecha_invalida
656,7208,2025-11-03,,nan,monto_invalido
657,23993,,12774.15,cerrado,fecha_invalida
658,9973,,7195.36,Rechazado,fecha_invalida
659,8391,,,cerrado,"fecha_invalida,monto_invalido"
660,24254,,4004.38,cerrado,fecha_invalida
661,6981,,,nan,"fecha_invalida,monto_invalido"
662,15605,2025-12-16,,Abierto,monto_invalido
663,15104,,13252.17,nan,fecha_invalida
664,5731,,5577.51,nan,fecha_invalida
665,21165,,9060.55,cerrado,fecha_invalida
666,10515,,,nan,"fecha_invalida,monto_invalido"
667,22850,,,Rechazado,"fecha_invalida,monto_invalido"
668,12401,2025-04-01,,Rechazado,monto_invalido
669,17465,,,Abierto,"fecha_invalida,monto_invalido"
670,25645,2025-07-26,,ABIERTO,monto_invalido
671,9678,,,nan,"fecha_invalida,monto_invalido"
672,18183,,,nan,"fecha_invalida,monto_invalido"
673,12793,,,cerrado,"fecha_invalida,monto_invalido"
674,9099,,,ABIERTO,"fecha_invalida,monto_invalido"
675,4118,,,nan,"fecha_invalida,monto_invalido"
676,25652,,,nan,"fecha_invalida,monto_invalido"
677,19888,,8543.66,ABIERTO,fecha_invalida
678,24681,,1097.13,Rechazado,fecha_invalida
681,6234,2025-10-15,,nan,monto_invalido
682,23566,,,Rechazado,"fecha_invalida,monto_invalido"
683,23539,,10505.35,Cerrado,fecha_invalida
684,13740,,13370.29,cerrado,fecha_invalida
685,8447,,,cerrado,"fecha_invalida,monto_invalido"
686,20908,,,nan,"fecha_invalida,monto_invalido"
687,15875,,,Rechazado,"fecha_invalida,monto_invalido"
688,9946,,,nan,"fecha_invalida,monto_invalido"
689,10280,,,cerrado,"fecha_invalida,monto_invalido"
690,679,,14161.93,Abierto,fecha_invalida
691,12163,,,Abierto,"fecha_invalida,monto_invalido"
692,7865,2025-05-17,,Abierto,monto_invalido
693,239,,,cerrado,"fecha_invalida,monto_invalido"
694,16051,,2151.57,Rechazado,fecha_invalida
695,21466,2025-11-28,,nan,monto_invalido
696,7945,,7898.62,nan,fecha_invalida
697,8619,,,ABIERTO,"fecha_invalida,monto_invalido"
698,18567,,,cerrado,"fecha_invalida,monto_invalido"
699,24920,,,Rechazado,"fecha_invalida,monto_invalido"
700,19484,2025-03-01,,nan,monto_invalido
701,10012,,,nan,"fecha_invalida,monto_invalido"
702,2873,,,cerrado,"fecha_invalida,monto_invalido"
704,13263,2025-11-17,,Cerrado,monto_invalido
706,2757,,,cerrado,"fecha_invalida,monto_invalido"
707,24991,,,Abierto,"fecha_invalida,monto_invalido"
708,25560,,,Rechazado,"fecha_invalida,monto_invalido"
709,16266,,,cerrado,"fecha_invalida,monto_invalido"
710,24697,,10893.55,nan,fecha_invalida
711,24433,,,cerrado,"fecha_invalida,monto_invalido"
712,24680,,13399.7,cerrado,fecha_invalida
714,5994,2025-04-26,,Cerrado,monto_invalido
715,23754,,,Abierto,"fecha_invalida,monto_invalido"
717,17888,2025-06-29,,nan,monto_invalido
718,7795,,,Abierto,"fecha_invalida,monto_invalido"
719,15868,2025-12-25,,cerrado,monto_invalido
720,24674,,,Abierto,"fecha_invalida,monto_invalido"
721,21605,,10947.61,cerrado,fecha_invalida
722,17682,,10999.55,Abierto,fecha_invalida
723,24857,,508.97,Cerrado,fecha_invalida
724,23742,,8822.98,cerrado,fecha_invalida
725,9321,,,nan,"fecha_invalida,monto_invalido"
726,20483,,,Rechazado,"fecha_invalida,monto_invalido"
727,25607,,,ABIERTO,"fecha_invalida,monto_invalido"
728,19693,,2934.75,nan,fecha_invalida
729,4497,,336.98,ABIERTO,fecha_invalida
730,16114,,,ABIERTO,"fecha_invalida,monto_invalido"
731,22473,2025-11-12,,Cerrado,monto_invalido
732,20771,,,ABIERTO,"fecha_invalida,monto_invalido"
734,906,,,nan,"fecha_invalida,monto_invalido"
735,10034,,325.07,nan,fecha_invalida
737,8626,,8378.93,Cerrado,fecha_invalida
738,21149,,12608.36,nan,fecha_invalida
739,25838,,6691.62,Cerrado,fecha_invalida
740,10643,,,cerrado,"fecha_invalida,monto_invalido"
741,22401,,5135.94,nan,fecha_invalida
742,6027,,8073.42,nan,fecha_invalida
743,17172,,,nan,"fecha_invalida,monto_invalido"
744,8360,,,ABIERTO,"fecha_invalida,monto_invalido"
745,22996,,1381.36,cerrado,fecha_invalida
746,10464,2025-02-09,,cerrado,monto_invalido
748,20797,,,Abierto,"fecha_invalida,monto_invalido"
749,14183,,8218.95,cerrado,fecha_invalida
750,7697,,,ABIERTO,"fecha_invalida,monto_invalido"
751,19485,,,nan,"fecha_invalida,monto_invalido"
753,1456,,,cerrado,"fecha_invalida,monto_invalido"
754,6917,,14564.02,nan,fecha_invalida
755,11416,,,Abierto,"fecha_invalida,monto_invalido"
756,14767,,,nan,"fecha_invalida,monto_invalido"
757,19194,,2954.35,Cerrado,fecha_invalida
758,20407,,,Rechazado,"fecha_invalida,monto_invalido"
760,20684,,,nan,"fecha_invalida,monto_invalido"
762,18894,,11117.21,nan,fecha_invalida
763,21471,,,nan,"fecha_invalida,monto_invalido"
765,23282,,1172.2,nan,fecha_invalida
766,11542,,,nan,"fecha_invalida,monto_invalido"
767,6334,,,Abierto,"fecha_invalida,monto_invalido"
768,17775,,,Cerrado,"fecha_invalida,monto_invalido"
769,14602,,,Abierto,"fecha_invalida,monto_invalido"
770,13566,,,ABIERTO,"fecha_invalida,monto_invalido"
771,25633,,,cerrado,"fecha_invalida,monto_invalido"
772,12625,,,Cerrado,"fecha_invalida,monto_invalido"
773,20762,,7728.89,nan,fecha_invalida
774,12939,,,cerrado,"fecha_invalida,monto_invalido"
775,13123,,,Rechazado,"fecha_invalida,monto_invalido"
776,21701,,,Rechazado,"fecha_invalida,monto_invalido"
777,25653,,,nan,"fecha_invalida,monto_invalido"
778,466,,14257.82,nan,fecha_invalida
779,6799,,,ABIERTO,"fecha_invalida,monto_invalido"
780,11745,,,Abierto,"fecha_invalida,monto_invalido"
781,3134,,11122.43,cerrado,fecha_invalida
782,6674,,4364.59,ABIERTO,fecha_invalida
783,16516,,,nan,"fecha_invalida,monto_invalido"
784,8863,,,cerrado,"fecha_invalida,monto_invalido"
785,13180,,,nan,"fecha_invalida,monto_invalido"
786,19362,,,nan,"fecha_invalida,monto_invalido"
788,19721,,,Cerrado,"fecha_invalida,monto_invalido"
789,24449,,,Cerrado,"fecha_invalida,monto_invalido"
790,9179,,,nan,"fecha_invalida,monto_invalido"
791,786,2025-11-14,,nan,monto_invalido
792,19152,,8222.52,nan,fecha_invalida
793,9967,,,nan,"fecha_invalida,monto_invalido"
794,6939,2025-11-16,,Rechazado,monto_invalido
795,18424,2025-03-15,,Cerrado,monto_invalido
796,16905,,,ABIERTO,"fecha_invalida,monto_invalido"
797,17041,,,Cerrado,"fecha_invalida,monto_invalido"
798,9464,2025-07-11,,cerrado,monto_invalido
799,11920,,8440.96,ABIERTO,fecha_invalida
800,1975,,,Abierto,"fecha_invalida,monto_invalido"
802,6531,,14323.7,Cerrado,fecha_invalida
803,13409,,13826.32,Abierto,fecha_invalida
804,5193,,767.61,ABIERTO,fecha_invalida
806,23617,,,nan,"fecha_invalida,monto_invalido"
808,8362,,,nan,"fecha_invalida,monto_invalido"
809,3561,,,Abierto,"fecha_invalida,monto_invalido"
810,11163,,6044.37,Abierto,fecha_invalida
811,22989,,,cerrado,"fecha_invalida,monto_invalido"
812,7450,,,Abierto,"fecha_invalida,monto_invalido"
813,1969,,,Abierto,"fecha_invalida,monto_invalido"
814,6170,2026-01-07,,nan,monto_invalido
815,9848,,1187.79,ABIERTO,fecha_invalida
816,22324,2025-02-14,,nan,monto_invalido
817,5151,,,Cerrado,"fecha_invalida,monto_invalido"
818,14589,,,Abierto,"fecha_invalida,monto_invalido"
819,5330,,,Rechazado,"fecha_invalida,monto_invalido"
820,24370,,4963.22,Cerrado,fecha_invalida
821,17238,,,ABIERTO,"fecha_invalida,monto_invalido"
823,5148,,,ABIERTO,"fecha_invalida,monto_invalido"
824,18973,,9516.18,Cerrado,fecha_invalida
825,22006,,5117.41,nan,fecha_invalida
826,12367,,,cerrado,"fecha_invalida,monto_invalido"
827,24558,,,cerrado,"fecha_invalida,monto_invalido"
828,2640,,,nan,"fecha_invalida,monto_invalido"
830,11751,,,Abierto,"fecha_invalida,monto_invalido"
833,6103,,,Abierto,"fecha_invalida,monto_invalido"
834,4637,2026-02-16,,Abierto,monto_invalido
835,16319,,9169.42,nan,fecha_invalida
836,23099,,688.22,Abierto,fecha_invalida
837,1687,,1640.78,Cerrado,fecha_invalida
838,1618,,,ABIERTO,"fecha_invalida,monto_invalido"
839,5627,2025-05-13,,ABIERTO,monto_invalido
840,12030,,,Rechazado,"fecha_invalida,monto_invalido"
841,4360,,,Abierto,"fecha_invalida,monto_invalido"
842,19198,,,ABIERTO,"fecha_invalida,monto_invalido"
843,6564,,13205.44,nan,fecha_invalida
844,5928,,5490.32,Cerrado,fecha_invalida
845,13175,,4442.61,Rechazado,fecha_invalida
846,16436,,,Rechazado,"fecha_invalida,monto_invalido"
847,20614,,,nan,"fecha_invalida,monto_invalido"
848,25755,,,cerrado,"fecha_invalida,monto_invalido"
849,12309,,,ABIERTO,"fecha_invalida,monto_invalido"
850,9751,,9186.57,Rechazado,fecha_invalida
851,17927,,,Abierto,"fecha_invalida,monto_invalido"
852,12066,,,Cerrado,"fecha_invalida,monto_invalido"
853,19756,,9050.18,Cerrado,fecha_invalida
854,7708,2026-02-11,,nan,monto_invalido
855,2289,,1159.96,Rechazado,fecha_invalida
856,25525,,,Abierto,"fecha_invalida,monto_invalido"
857,1484,,1471.64,Cerrado,fecha_invalida
858,2946,,12490.65,Rechazado,fecha_invalida
859,22653,,7300.88,cerrado,fecha_invalida
860,15538,,14296.85,Abierto,fecha_invalida
861,12983,,,Rechazado,"fecha_invalida,monto_invalido"
862,18675,,,nan,"fecha_invalida,monto_invalido"
863,6005,,13650.52,Cerrado,fecha_invalida
864,20430,,,cerrado,"fecha_invalida,monto_invalido"
865,21386,,,nan,"fecha_invalida,monto_invalido"
866,18456,,,cerrado,"fecha_invalida,monto_invalido"
867,3500,,9701.84,ABIERTO,fecha_invalida
868,6666,,853.04,nan,fecha_invalida
869,12599,,,ABIERTO,"fecha_invalida,monto_invalido"
870,15653,,8242.35,Rechazado,fecha_invalida
871,20090,,,Rechazado,"fecha_invalida,monto_invalido"
872,16566,,4539.83,ABIERTO,fecha_invalida
873,15212,,8365.73,ABIERTO,fecha_invalida
874,18047,,,Rechazado,"fecha_invalida,monto_invalido"
875,18074,,13160.02,Cerrado,fecha_invalida
877,7112,,9381.6,nan,fecha_invalida
878,10168,,,cerrado,"fecha_invalida,monto_invalido"
879,15051,,10473.53,nan,fecha_invalida
880,11799,,,Cerrado,"fecha_invalida,monto_invalido"
881,1160,2025-02-13,,cerrado,monto_invalido
882,15099,,,Rechazado,"fecha_invalida,monto_invalido"
883,8904,2025-04-27,,Cerrado,monto_invalido
884,2828,,,Cerrado,"fecha_invalida,monto_invalido"
885,12659,,,nan,"fecha_invalida,monto_invalido"
886,9085,,,nan,"fecha_invalida,monto_invalido"
887,15902,,4924.89,cerrado,fecha_invalida
889,3295,,3508.23,ABIERTO,fecha_invalida
890,12963,,4734.11,Rechazado,fecha_invalida
891,5149,,,nan,"fecha_invalida,monto_invalido"
892,477,,,nan,"fecha_invalida,monto_invalido"
893,15751,,,nan,"fecha_invalida,monto_invalido"
894,20520,,5313.13,nan,fecha_invalida
896,19486,,,Rechazado,"fecha_invalida,monto_invalido"
897,15786,,7020.23,cerrado,fecha_invalida
898,9095,,12669.98,nan,fecha_invalida
899,13030,,348.08,Cerrado,fecha_invalida
900,17242,,,Rechazado,"fecha_invalida,monto_invalido"
901,9443,2025-04-08,,Rechazado,monto_invalido
902,6042,2026-02-19,,nan,monto_invalido
903,24211,,,Cerrado,"fecha_invalida,monto_invalido"
904,20112,,-14404.26,ABIERTO,fecha_invalida
905,19964,,862.86,Cerrado,fecha_invalida
906,11499,,10802.07,Rechazado,fecha_invalida
907,10899,,,Abierto,"fecha_invalida,monto_invalido"
908,22889,,,Abierto,"fecha_invalida,monto_invalido"
909,23985,,10199.91,Rechazado,fecha_invalida
910,15374,,,Abierto,"fecha_invalida,monto_invalido"
911,7753,,,nan,"fecha_invalida,monto_invalido"
912,7100,,,Rechazado,"fecha_invalida,monto_invalido"
913,24281,,559.31,Rechazado,fecha_invalida
914,3674,,,Abierto,"fecha_invalida,monto_invalido"
915,22534,,,ABIERTO,"fecha_invalida,monto_invalido"
916,21501,2025-11-06,,ABIERTO,monto_invalido
917,6888,2025-01-05,,nan,monto_invalido
918,7889,,9589.21,Rechazado,fecha_invalida
919,1612,,,ABIERTO,"fecha_invalida,monto_invalido"
920,13269,,,nan,"fecha_invalida,monto_invalido"
921,635,,8664.03,Rechazado,fecha_invalida
922,21030,,9249.04,Abierto,fecha_invalida
923,15771,,4528.7,Cerrado,fecha_invalida
925,13202,,,Abierto,"fecha_invalida,monto_invalido"
926,12960,,,cerrado,"fecha_invalida,monto_invalido"
927,9497,,,nan,"fecha_invalida,monto_invalido"
929,7077,,,nan,"fecha_invalida,monto_invalido"
931,10395,,9407.13,nan,fecha_invalida
932,18329,,12118.68,Cerrado,fecha_invalida
934,8280,,,Rechazado,"fecha_invalida,monto_invalido"
935,9187,,9943.93,Rechazado,fecha_invalida
936,20440,,,Rechazado,"fecha_invalida,monto_invalido"
937,17087,,,Rechazado,"fecha_invalida,monto_invalido"
938,21310,,1907.58,nan,fecha_invalida
939,22950,2025-09-14,,nan,monto_invalido
941,8357,,,ABIERTO,"fecha_invalida,monto_invalido"
942,20787,,3926.48,nan,fecha_invalida
943,21096,,,Cerrado,"fecha_invalida,monto_invalido"
944,16392,2025-11-02,,Cerrado,monto_invalido
945,3389,,3574.17,Abierto,fecha_invalida
946,6105,,7893.41,ABIERTO,fecha_invalida
947,25720,,,cerrado,"fecha_invalida,monto_invalido"
949,6109,2025-07-01,,Abierto,monto_invalido
950,12819,,,nan,"fecha_invalida,monto_invalido"
951,23831,2026-01-17,,Rechazado,monto_invalido
952,9363,,,ABIERTO,"fecha_invalida,monto_invalido"
953,13907,,11543.65,Cerrado,fecha_invalida
954,5140,,,Rechazado,"fecha_invalida,monto_invalido"
955,20635,,,Rechazado,"fecha_invalida,monto_invalido"
956,2405,2025-05-20,,Rechazado,monto_invalido
957,24483,,,Abierto,"fecha_invalida,monto_invalido"
958,7503,,,nan,"fecha_invalida,monto_invalido"
959,23727,2026-01-02,,Abierto,monto_invalido
960,1448,,,nan,"fecha_invalida,monto_invalido"
961,7305,,,nan,"fecha_invalida,monto_invalido"
962,6145,,,ABIERTO,"fecha_invalida,monto_invalido"
963,23266,,,Cerrado,"fecha_invalida,monto_invalido"
964,17969,,,Cerrado,"fecha_invalida,monto_invalido"
965,1471,,,cerrado,"fecha_invalida,monto_invalido"
966,18796,,3648.68,cerrado,fecha_invalida
968,5183,,,Abierto,"fecha_invalida,monto_invalido"
969,16047,2025-04-21,,nan,monto_invalido
970,15665,,,Abierto,"fecha_invalida,monto_invalido"
971,3878,,13000.22,Cerrado,fecha_invalida
972,8783,,,ABIERTO,"fecha_invalida,monto_invalido"
973,826,,,nan,"fecha_invalida,monto_invalido"
974,9936,,,nan,"fecha_invalida,monto_invalido"
976,13491,,,nan,"fecha_invalida,monto_invalido"
977,24253,,,Abierto,"fecha_invalida,monto_invalido"
978,22436,2025-03-26,,Abierto,monto_invalido
979,21383,,,Abierto,"fecha_invalida,monto_invalido"
980,12364,,,ABIERTO,"fecha_invalida,monto_invalido"
981,7969,,6736.39,ABIERTO,fecha_invalida
982,2212,,9426.16,ABIERTO,fecha_invalida
983,6254,,,Cerrado,"fecha_invalida,monto_invalido"
984,23321,,,nan,"fecha_invalida,monto_invalido"
985,13966,,,ABIERTO,"fecha_invalida,monto_invalido"
986,11266,,,nan,"fecha_invalida,monto_invalido"
987,285,,,Cerrado,"fecha_invalida,monto_invalido"
988,13768,,,ABIERTO,"fecha_invalida,monto_invalido"
989,8745,,,Rechazado,"fecha_invalida,monto_invalido"
990,5952,2025-05-04,,Cerrado,monto_invalido
991,22158,,,nan,"fecha_invalida,monto_invalido"
992,2475,,,Abierto,"fecha_invalida,monto_invalido"
993,2043,,8645.4,cerrado,fecha_invalida
994,14120,,,ABIERTO,"fecha_invalida,monto_invalido"
995,25741,,,Cerrado,"fecha_invalida,monto_invalido"
996,21960,,,Abierto,"fecha_invalida,monto_invalido"
997,24838,2025-11-15,,Abierto,monto_invalido
998,24397,,8487.11,cerrado,fecha_invalida
999,25689,,,Abierto,"fecha_invalida,monto_invalido"
1000,18897,,354.26,nan,fecha_invalida
1001,3875,,,nan,"fecha_invalida,monto_invalido"
1002,17643,,,cerrado,"fecha_invalida,monto_invalido"
1003,22903,,14621.41,Abierto,fecha_invalida
1004,25647,,,Cerrado,"fecha_invalida,monto_invalido"
1005,1804,,,nan,"fecha_invalida,monto_invalido"
1006,13101,2025-11-17,,nan,monto_invalido
1007,5235,,,Rechazado,"fecha_invalida,monto_invalido"
1008,23461,,,nan,"fecha_invalida,monto_invalido"
1009,595,,,cerrado,"fecha_invalida,monto_invalido"
1010,766,,,cerrado,"fecha_invalida,monto_invalido"
1011,21442,,,Cerrado,"fecha_invalida,monto_invalido"
1012,4651,,,cerrado,"fecha_invalida,monto_invalido"
1013,20157,,,Cerrado,"fecha_invalida,monto_invalido"
1014,1892,,,ABIERTO,"fecha_invalida,monto_invalido"
1015,3822,,,nan,"fecha_invalida,monto_invalido"
1016,16618,,2878.66,Rechazado,fecha_invalida
1017,25716,,,Cerrado,"fecha_invalida,monto_invalido"
1018,21542,,,Rechazado,"fecha_invalida,monto_invalido"
1019,17243,,7585.45,nan,fecha_invalida
1020,20476,,,nan,"fecha_invalida,monto_invalido"
1021,6409,,,ABIERTO,"fecha_invalida,monto_invalido"
1022,22714,,,cerrado,"fecha_invalida,monto_invalido"
1023,24296,,2166.64,Rechazado,fecha_invalida
1025,4210,,,ABIERTO,"fecha_invalida,monto_invalido"
1026,12458,,,Cerrado,"fecha_invalida,monto_invalido"
1027,15572,,12459.2,cerrado,fecha_invalida
1028,3752,,,Abierto,"fecha_invalida,monto_invalido"
1031,15756,,3056.54,nan,fecha_invalida
1032,3331,,,Abierto,"fecha_invalida,monto_invalido"
1033,4230,,,nan,"fecha_invalida,monto_invalido"
1034,2399,2025-01-20,,Rechazado,monto_invalido
1035,12033,,,Cerrado,"fecha_invalida,monto_invalido"
1036,17772,,,Rechazado,"fecha_invalida,monto_invalido"
1037,23259,,10301.15,Rechazado,fecha_invalida
1038,8757,,,Abierto,"fecha_invalida,monto_invalido"
1039,25599,,,Cerrado,"fecha_invalida,monto_invalido"
1041,10322,,,cerrado,"fecha_invalida,monto_invalido"
1042,8757,,,Abierto,"fecha_invalida,monto_invalido"
1043,4254,,11298.38,cerrado,fecha_invalida
1044,22668,,930.74,nan,fecha_invalida
1045,10458,,,nan,"fecha_invalida,monto_invalido"
1046,6717,,,Abierto,"fecha_invalida,monto_invalido"
1047,15632,,,ABIERTO,"fecha_invalida,monto_invalido"
1050,18759,,,ABIERTO,"fecha_invalida,monto_invalido"
1051,8317,,,Rechazado,"fecha_invalida,monto_invalido"
1052,10082,,,cerrado,"fecha_invalida,monto_invalido"
1053,8739,,,ABIERTO,"fecha_invalida,monto_invalido"
1054,178,,8796.59,Abierto,fecha_invalida
1055,20636,,8440.05,nan,fecha_invalida
1056,3455,,4182.88,Rechazado,fecha_invalida
1057,12563,,8110.11,ABIERTO,fecha_invalida
1058,19074,2025-02-20,,cerrado,monto_invalido
1059,14253,2025-08-26,,Rechazado,monto_invalido
1060,19021,,6011.35,nan,fecha_invalida
1061,25739,,,ABIERTO,"fecha_invalida,monto_invalido"
